nuts2;date;tier
Basilicata;11/11/21;White
Basilicata;12/11/21;White
Basilicata;13/11/21;White
Basilicata;14/11/21;White
Basilicata;15/11/21;White
Basilicata;16/11/21;White
Basilicata;17/11/21;White
Basilicata;18/11/21;White
Basilicata;19/11/21;White
Basilicata;20/11/21;White
Basilicata;21/11/21;White
Basilicata;22/11/21;White
Basilicata;23/11/21;White
Basilicata;24/11/21;White
Basilicata;25/11/21;White
Basilicata;26/11/21;White
Basilicata;27/11/21;White
Basilicata;28/11/21;White
Basilicata;29/11/21;White
Basilicata;30/11/21;White
Basilicata;01/12/21;White
Basilicata;02/12/21;White
Basilicata;03/12/21;White
Basilicata;04/12/21;White
Basilicata;05/12/21;White
Basilicata;06/12/21;White
Basilicata;07/12/21;White
Basilicata;08/12/21;White
Basilicata;09/12/21;White
Basilicata;10/12/21;White
Basilicata;11/12/21;White
Basilicata;12/12/21;White
Basilicata;13/12/21;White
Basilicata;14/12/21;White
Basilicata;15/12/21;White
Basilicata;16/12/21;White
Basilicata;17/12/21;White
Basilicata;18/12/21;White
Basilicata;19/12/21;White
Basilicata;20/12/21;White
Basilicata;21/12/21;White
Basilicata;22/12/21;White
Basilicata;23/12/21;White
Basilicata;24/12/21;White
Basilicata;25/12/21;White
Basilicata;26/12/21;White
Basilicata;27/12/21;White
Basilicata;28/12/21;White
Basilicata;29/12/21;White
Basilicata;30/12/21;White
Basilicata;31/12/21;White
Basilicata;01/01/22;White
Basilicata;02/01/22;White
Basilicata;03/01/22;White
Basilicata;04/01/22;White
Basilicata;05/01/22;White
Basilicata;06/01/22;White
Basilicata;07/01/22;White
Basilicata;08/01/22;White
Basilicata;09/01/22;White
Basilicata;10/01/22;White
Basilicata;11/01/22;White
Basilicata;12/01/22;White
Basilicata;13/01/22;White
Basilicata;14/01/22;White
Basilicata;15/01/22;White
Basilicata;16/01/22;White
Basilicata;17/01/22;White
Basilicata;18/01/22;White
Basilicata;19/01/22;White
Basilicata;20/01/22;White
Basilicata;21/01/22;White
Basilicata;22/01/22;White
Basilicata;23/01/22;White
Basilicata;24/01/22;White
Basilicata;25/01/22;White
Basilicata;26/01/22;White
Basilicata;27/01/22;White
Basilicata;28/01/22;White
Basilicata;29/01/22;White
Basilicata;30/01/22;White
Basilicata;31/01/22;White
Basilicata;01/02/22;White
Basilicata;02/02/22;White
Basilicata;03/02/22;White
Basilicata;04/02/22;White
Basilicata;05/02/22;White
Basilicata;06/02/22;White
Basilicata;07/02/22;White
Basilicata;08/02/22;White
Basilicata;09/02/22;White
Basilicata;10/02/22;White
Basilicata;11/02/22;White
Basilicata;12/02/22;White
Basilicata;13/02/22;White
Basilicata;14/02/22;White
Basilicata;15/02/22;White
Basilicata;16/02/22;White
Basilicata;17/02/22;White
Basilicata;18/02/22;White
Basilicata;19/02/22;White
Basilicata;20/02/22;White
Basilicata;21/02/22;White
Basilicata;22/02/22;White
Basilicata;23/02/22;White
Basilicata;24/02/22;White
Basilicata;25/02/22;White
Basilicata;26/02/22;White
Basilicata;27/02/22;White
Basilicata;28/02/22;White
Basilicata;01/03/22;White
Basilicata;02/03/22;White
Basilicata;03/03/22;White
Basilicata;04/03/22;White
Basilicata;05/03/22;White
Basilicata;06/03/22;White
Basilicata;07/03/22;White
Basilicata;08/03/22;White
Basilicata;09/03/22;White
Basilicata;10/03/22;White
Basilicata;11/03/22;White
Basilicata;12/03/22;White
Basilicata;13/03/22;White
Basilicata;14/03/22;White
Basilicata;15/03/22;White
Basilicata;16/03/22;White
Basilicata;17/03/22;White
Basilicata;18/03/22;White
Basilicata;19/03/22;White
Basilicata;20/03/22;White
Basilicata;21/03/22;White
Basilicata;22/03/22;White
Basilicata;23/03/22;White
Basilicata;24/03/22;White
Basilicata;25/03/22;White
Basilicata;26/03/22;White
Basilicata;27/03/22;White
Basilicata;28/03/22;White
Basilicata;29/03/22;White
Basilicata;30/03/22;White
Basilicata;31/03/22;White
Bolzano Bozen;06/11/20;Yellow
Bolzano Bozen;07/11/20;Yellow
Bolzano Bozen;08/11/20;Yellow
Bolzano Bozen;09/11/20;Yellow
Bolzano Bozen;10/11/20;Yellow
Bolzano Bozen;11/11/20;Red
Bolzano Bozen;12/11/20;Red
Bolzano Bozen;13/11/20;Red
Bolzano Bozen;14/11/20;Red
Bolzano Bozen;15/11/20;Red
Bolzano Bozen;16/11/20;Red
Bolzano Bozen;17/11/20;Red
Bolzano Bozen;18/11/20;Red
Bolzano Bozen;19/11/20;Red
Bolzano Bozen;20/11/20;Red
Bolzano Bozen;21/11/20;Red
Bolzano Bozen;22/11/20;Red
Bolzano Bozen;23/11/20;Red
Bolzano Bozen;24/11/20;Red
Bolzano Bozen;25/11/20;Red
Bolzano Bozen;26/11/20;Red
Bolzano Bozen;27/11/20;Red
Bolzano Bozen;28/11/20;Red
Bolzano Bozen;29/11/20;Red
Bolzano Bozen;30/11/20;Red
Bolzano Bozen;01/12/20;Red
Bolzano Bozen;02/12/20;Red
Bolzano Bozen;03/12/20;Red
Bolzano Bozen;04/12/20;Red
Bolzano Bozen;05/12/20;Red
Bolzano Bozen;06/12/20;Orange
Bolzano Bozen;07/12/20;Orange
Bolzano Bozen;08/12/20;Orange
Bolzano Bozen;09/12/20;Orange
Bolzano Bozen;10/12/20;Orange
Bolzano Bozen;11/12/20;Orange
Bolzano Bozen;12/12/20;Orange
Bolzano Bozen;13/12/20;Orange
Bolzano Bozen;14/12/20;Orange
Bolzano Bozen;15/12/20;Orange
Bolzano Bozen;16/12/20;Orange
Bolzano Bozen;17/12/20;Orange
Bolzano Bozen;18/12/20;Orange
Bolzano Bozen;19/12/20;Orange
Bolzano Bozen;20/12/20;Yellow
Bolzano Bozen;21/12/20;Yellow
Bolzano Bozen;22/12/20;Yellow
Bolzano Bozen;23/12/20;Yellow
Bolzano Bozen;24/12/20;Red
Bolzano Bozen;25/12/20;Red
Bolzano Bozen;26/12/20;Red
Bolzano Bozen;27/12/20;Red
Bolzano Bozen;28/12/20;Orange
Bolzano Bozen;29/12/20;Orange
Bolzano Bozen;30/12/20;Orange
Bolzano Bozen;31/12/20;Red
Bolzano Bozen;01/01/21;Red
Bolzano Bozen;02/01/21;Red
Bolzano Bozen;03/01/21;Red
Bolzano Bozen;04/01/21;Orange
Bolzano Bozen;05/01/21;Red
Bolzano Bozen;06/01/21;Red
Bolzano Bozen;07/01/21;Yellow
Bolzano Bozen;08/01/21;Yellow
Bolzano Bozen;09/01/21;Orange
Bolzano Bozen;10/01/21;Orange
Bolzano Bozen;11/01/21;Yellow
Bolzano Bozen;12/01/21;Yellow
Bolzano Bozen;13/01/21;Yellow
Bolzano Bozen;14/01/21;Yellow
Bolzano Bozen;15/01/21;Yellow
Bolzano Bozen;16/01/21;Yellow
Bolzano Bozen;17/01/21;Red
Bolzano Bozen;18/01/21;Red
Bolzano Bozen;19/01/21;Red
Bolzano Bozen;20/01/21;Red
Bolzano Bozen;21/01/21;Red
Bolzano Bozen;22/01/21;Red
Bolzano Bozen;23/01/21;Red
Bolzano Bozen;24/01/21;Red
Bolzano Bozen;25/01/21;Red
Bolzano Bozen;26/01/21;Red
Bolzano Bozen;27/01/21;Red
Bolzano Bozen;28/01/21;Red
Bolzano Bozen;29/01/21;Red
Bolzano Bozen;30/01/21;Red
Bolzano Bozen;31/01/21;Red
Bolzano Bozen;01/02/21;Orange
Bolzano Bozen;02/02/21;Orange
Bolzano Bozen;03/02/21;Orange
Bolzano Bozen;04/02/21;Orange
Bolzano Bozen;05/02/21;Orange
Bolzano Bozen;06/02/21;Orange
Bolzano Bozen;07/02/21;Orange
Bolzano Bozen;08/02/21;Red
Bolzano Bozen;09/02/21;Red
Bolzano Bozen;10/02/21;Red
Bolzano Bozen;11/02/21;Red
Bolzano Bozen;12/02/21;Red
Bolzano Bozen;13/02/21;Red
Bolzano Bozen;14/02/21;Red
Bolzano Bozen;15/02/21;Red
Bolzano Bozen;16/02/21;Red
Bolzano Bozen;17/02/21;Red
Bolzano Bozen;18/02/21;Red
Bolzano Bozen;19/02/21;Red
Bolzano Bozen;20/02/21;Red
Bolzano Bozen;21/02/21;Red
Bolzano Bozen;22/02/21;Red
Bolzano Bozen;23/02/21;Red
Bolzano Bozen;24/02/21;Red
Bolzano Bozen;25/02/21;Red
Bolzano Bozen;26/02/21;Red
Bolzano Bozen;27/02/21;Red
Bolzano Bozen;28/02/21;Red
Bolzano Bozen;01/03/21;Orange
Bolzano Bozen;02/03/21;Orange
Bolzano Bozen;03/03/21;Orange
Bolzano Bozen;04/03/21;Orange
Bolzano Bozen;05/03/21;Orange
Bolzano Bozen;06/03/21;Orange
Bolzano Bozen;07/03/21;Orange
Bolzano Bozen;08/03/21;Orange
Bolzano Bozen;09/03/21;Orange
Bolzano Bozen;10/03/21;Orange
Bolzano Bozen;11/03/21;Orange
Bolzano Bozen;12/03/21;Orange
Bolzano Bozen;13/03/21;Orange
Bolzano Bozen;14/03/21;Orange
Bolzano Bozen;15/03/21;Orange
Bolzano Bozen;16/03/21;Orange
Bolzano Bozen;17/03/21;Orange
Bolzano Bozen;18/03/21;Orange
Bolzano Bozen;19/03/21;Orange
Bolzano Bozen;20/03/21;Orange
Bolzano Bozen;21/03/21;Orange
Bolzano Bozen;22/03/21;Orange
Bolzano Bozen;23/03/21;Orange
Bolzano Bozen;24/03/21;Orange
Bolzano Bozen;25/03/21;Orange
Bolzano Bozen;26/03/21;Orange
Bolzano Bozen;27/03/21;Orange
Bolzano Bozen;28/03/21;Orange
Bolzano Bozen;29/03/21;Orange
Bolzano Bozen;30/03/21;Orange
Bolzano Bozen;31/03/21;Orange
Bolzano Bozen;01/04/21;Orange
Bolzano Bozen;02/04/21;Orange
Bolzano Bozen;03/04/21;Red
Bolzano Bozen;04/04/21;Red
Bolzano Bozen;05/04/21;Red
Bolzano Bozen;06/04/21;Orange
Bolzano Bozen;07/04/21;Orange
Bolzano Bozen;08/04/21;Orange
Bolzano Bozen;09/04/21;Orange
Bolzano Bozen;10/04/21;Orange
Bolzano Bozen;11/04/21;Orange
Bolzano Bozen;12/04/21;Orange
Bolzano Bozen;13/04/21;Orange
Bolzano Bozen;14/04/21;Orange
Bolzano Bozen;15/04/21;Orange
Bolzano Bozen;16/04/21;Orange
Bolzano Bozen;17/04/21;Orange
Bolzano Bozen;18/04/21;Orange
Bolzano Bozen;19/04/21;Orange
Bolzano Bozen;20/04/21;Orange
Bolzano Bozen;21/04/21;Orange
Bolzano Bozen;22/04/21;Orange
Bolzano Bozen;23/04/21;Orange
Bolzano Bozen;24/04/21;Orange
Bolzano Bozen;25/04/21;Orange
Bolzano Bozen;26/04/21;Yellow
Bolzano Bozen;27/04/21;Yellow
Bolzano Bozen;28/04/21;Yellow
Bolzano Bozen;29/04/21;Yellow
Bolzano Bozen;30/04/21;Yellow
Bolzano Bozen;01/05/21;Yellow
Bolzano Bozen;02/05/21;Yellow
Bolzano Bozen;03/05/21;Yellow
Bolzano Bozen;04/05/21;Yellow
Bolzano Bozen;05/05/21;Yellow
Bolzano Bozen;06/05/21;Yellow
Bolzano Bozen;07/05/21;Yellow
Bolzano Bozen;08/05/21;Yellow
Bolzano Bozen;09/05/21;Yellow
Bolzano Bozen;10/05/21;Yellow
Bolzano Bozen;11/05/21;Yellow
Bolzano Bozen;12/05/21;Yellow
Bolzano Bozen;13/05/21;Yellow
Bolzano Bozen;14/05/21;Yellow
Bolzano Bozen;15/05/21;Yellow
Bolzano Bozen;16/05/21;Yellow
Bolzano Bozen;17/05/21;Yellow
Bolzano Bozen;18/05/21;Yellow
Bolzano Bozen;19/05/21;Yellow
Bolzano Bozen;20/05/21;Yellow
Bolzano Bozen;21/05/21;Yellow
Bolzano Bozen;22/05/21;Yellow
Bolzano Bozen;23/05/21;Yellow
Bolzano Bozen;24/05/21;Yellow
Bolzano Bozen;25/05/21;Yellow
Bolzano Bozen;26/05/21;Yellow
Bolzano Bozen;27/05/21;Yellow
Bolzano Bozen;28/05/21;Yellow
Bolzano Bozen;29/05/21;Yellow
Bolzano Bozen;30/05/21;Yellow
Bolzano Bozen;31/05/21;Yellow
Bolzano Bozen;01/06/21;Yellow
Bolzano Bozen;02/06/21;Yellow
Bolzano Bozen;03/06/21;Yellow
Bolzano Bozen;04/06/21;Yellow
Bolzano Bozen;05/06/21;Yellow
Bolzano Bozen;06/06/21;Yellow
Bolzano Bozen;07/06/21;Yellow
Bolzano Bozen;08/06/21;Yellow
Bolzano Bozen;09/06/21;Yellow
Bolzano Bozen;10/06/21;Yellow
Bolzano Bozen;11/06/21;Yellow
Bolzano Bozen;12/06/21;Yellow
Bolzano Bozen;13/06/21;Yellow
Bolzano Bozen;14/06/21;Yellow
Bolzano Bozen;15/06/21;Yellow
Bolzano Bozen;16/06/21;Yellow
Bolzano Bozen;17/06/21;Yellow
Bolzano Bozen;18/06/21;Yellow
Bolzano Bozen;19/06/21;Yellow
Bolzano Bozen;20/06/21;Yellow
Bolzano Bozen;21/06/21;White
Bolzano Bozen;22/06/21;White
Bolzano Bozen;23/06/21;White
Bolzano Bozen;24/06/21;White
Bolzano Bozen;25/06/21;White
Bolzano Bozen;26/06/21;White
Bolzano Bozen;27/06/21;White
Bolzano Bozen;28/06/21;White
Bolzano Bozen;29/06/21;White
Bolzano Bozen;30/06/21;White
Bolzano Bozen;01/07/21;White
Bolzano Bozen;02/07/21;White
Bolzano Bozen;03/07/21;White
Bolzano Bozen;04/07/21;White
Bolzano Bozen;05/07/21;White
Bolzano Bozen;06/07/21;White
Bolzano Bozen;07/07/21;White
Bolzano Bozen;08/07/21;White
Bolzano Bozen;09/07/21;White
Bolzano Bozen;10/07/21;White
Bolzano Bozen;11/07/21;White
Bolzano Bozen;12/07/21;White
Bolzano Bozen;13/07/21;White
Bolzano Bozen;14/07/21;White
Bolzano Bozen;15/07/21;White
Bolzano Bozen;16/07/21;White
Bolzano Bozen;17/07/21;White
Bolzano Bozen;18/07/21;White
Bolzano Bozen;19/07/21;White
Bolzano Bozen;20/07/21;White
Bolzano Bozen;21/07/21;White
Bolzano Bozen;22/07/21;White
Bolzano Bozen;23/07/21;White
Bolzano Bozen;24/07/21;White
Bolzano Bozen;25/07/21;White
Bolzano Bozen;26/07/21;White
Bolzano Bozen;27/07/21;White
Bolzano Bozen;28/07/21;White
Bolzano Bozen;29/07/21;White
Bolzano Bozen;30/07/21;White
Bolzano Bozen;31/07/21;White
Bolzano Bozen;01/08/21;White
Bolzano Bozen;02/08/21;White
Bolzano Bozen;03/08/21;White
Bolzano Bozen;04/08/21;White
Bolzano Bozen;05/08/21;White
Bolzano Bozen;06/08/21;White
Bolzano Bozen;07/08/21;White
Bolzano Bozen;08/08/21;White
Bolzano Bozen;09/08/21;White
Bolzano Bozen;10/08/21;White
Bolzano Bozen;11/08/21;White
Bolzano Bozen;12/08/21;White
Bolzano Bozen;13/08/21;White
Bolzano Bozen;14/08/21;White
Bolzano Bozen;15/08/21;White
Bolzano Bozen;16/08/21;White
Bolzano Bozen;17/08/21;White
Bolzano Bozen;18/08/21;White
Bolzano Bozen;19/08/21;White
Bolzano Bozen;20/08/21;White
Bolzano Bozen;21/08/21;White
Bolzano Bozen;22/08/21;White
Bolzano Bozen;23/08/21;White
Bolzano Bozen;24/08/21;White
Bolzano Bozen;25/08/21;White
Bolzano Bozen;26/08/21;White
Bolzano Bozen;27/08/21;White
Bolzano Bozen;28/08/21;White
Bolzano Bozen;29/08/21;White
Bolzano Bozen;30/08/21;White
Bolzano Bozen;31/08/21;White
Bolzano Bozen;01/09/21;White
Bolzano Bozen;02/09/21;White
Bolzano Bozen;03/09/21;White
Bolzano Bozen;04/09/21;White
Bolzano Bozen;05/09/21;White
Bolzano Bozen;06/09/21;White
Bolzano Bozen;07/09/21;White
Bolzano Bozen;08/09/21;White
Bolzano Bozen;09/09/21;White
Bolzano Bozen;10/09/21;White
Bolzano Bozen;11/09/21;White
Bolzano Bozen;12/09/21;White
Bolzano Bozen;13/09/21;White
Bolzano Bozen;14/09/21;White
Bolzano Bozen;15/09/21;White
Bolzano Bozen;16/09/21;White
Bolzano Bozen;17/09/21;White
Bolzano Bozen;18/09/21;White
Bolzano Bozen;19/09/21;White
Bolzano Bozen;20/09/21;White
Bolzano Bozen;21/09/21;White
Bolzano Bozen;22/09/21;White
Bolzano Bozen;23/09/21;White
Bolzano Bozen;24/09/21;White
Bolzano Bozen;25/09/21;White
Bolzano Bozen;26/09/21;White
Bolzano Bozen;27/09/21;White
Bolzano Bozen;28/09/21;White
Bolzano Bozen;29/09/21;White
Bolzano Bozen;30/09/21;White
Bolzano Bozen;01/10/21;White
Bolzano Bozen;02/10/21;White
Bolzano Bozen;03/10/21;White
Bolzano Bozen;04/10/21;White
Bolzano Bozen;05/10/21;White
Bolzano Bozen;06/10/21;White
Bolzano Bozen;07/10/21;White
Bolzano Bozen;08/10/21;White
Bolzano Bozen;09/10/21;White
Bolzano Bozen;10/10/21;White
Bolzano Bozen;11/10/21;White
Bolzano Bozen;12/10/21;White
Bolzano Bozen;13/10/21;White
Bolzano Bozen;14/10/21;White
Bolzano Bozen;15/10/21;White
Bolzano Bozen;16/10/21;White
Bolzano Bozen;17/10/21;White
Bolzano Bozen;18/10/21;White
Bolzano Bozen;19/10/21;White
Bolzano Bozen;20/10/21;White
Bolzano Bozen;21/10/21;White
Bolzano Bozen;22/10/21;White
Bolzano Bozen;23/10/21;White
Bolzano Bozen;24/10/21;White
Bolzano Bozen;25/10/21;White
Bolzano Bozen;26/10/21;White
Bolzano Bozen;27/10/21;White
Bolzano Bozen;28/10/21;White
Bolzano Bozen;29/10/21;White
Bolzano Bozen;30/10/21;White
Bolzano Bozen;31/10/21;White
Bolzano Bozen;01/11/21;White
Bolzano Bozen;02/11/21;White
Bolzano Bozen;03/11/21;White
Bolzano Bozen;04/11/21;White
Bolzano Bozen;05/11/21;White
Bolzano Bozen;06/11/21;White
Bolzano Bozen;07/11/21;White
Bolzano Bozen;08/11/21;White
Bolzano Bozen;09/11/21;White
Bolzano Bozen;10/11/21;White
Bolzano Bozen;11/11/21;White
Bolzano Bozen;12/11/21;White
Bolzano Bozen;13/11/21;White
Bolzano Bozen;14/11/21;White
Bolzano Bozen;15/11/21;White
Bolzano Bozen;16/11/21;White
Bolzano Bozen;17/11/21;White
Bolzano Bozen;18/11/21;White
Bolzano Bozen;19/11/21;White
Bolzano Bozen;20/11/21;White
Bolzano Bozen;21/11/21;White
Bolzano Bozen;22/11/21;White
Bolzano Bozen;23/11/21;White
Bolzano Bozen;24/11/21;White
Bolzano Bozen;25/11/21;White
Bolzano Bozen;26/11/21;White
Bolzano Bozen;27/11/21;White
Bolzano Bozen;28/11/21;White
Bolzano Bozen;29/11/21;White
Bolzano Bozen;30/11/21;White
Bolzano Bozen;01/12/21;White
Bolzano Bozen;02/12/21;White
Bolzano Bozen;03/12/21;White
Bolzano Bozen;04/12/21;White
Bolzano Bozen;05/12/21;White
Bolzano Bozen;06/12/21;Yellow
Bolzano Bozen;07/12/21;Yellow
Bolzano Bozen;08/12/21;Yellow
Bolzano Bozen;09/12/21;Yellow
Bolzano Bozen;10/12/21;Yellow
Bolzano Bozen;11/12/21;Yellow
Bolzano Bozen;12/12/21;Yellow
Bolzano Bozen;13/12/21;Yellow
Bolzano Bozen;14/12/21;Yellow
Bolzano Bozen;15/12/21;Yellow
Bolzano Bozen;16/12/21;Yellow
Bolzano Bozen;17/12/21;Yellow
Bolzano Bozen;18/12/21;Yellow
Bolzano Bozen;19/12/21;Yellow
Bolzano Bozen;20/12/21;Yellow
Bolzano Bozen;21/12/21;Yellow
Bolzano Bozen;22/12/21;Yellow
Bolzano Bozen;23/12/21;Yellow
Bolzano Bozen;24/12/21;Yellow
Bolzano Bozen;25/12/21;Yellow
Bolzano Bozen;26/12/21;Yellow
Bolzano Bozen;27/12/21;Yellow
Bolzano Bozen;28/12/21;Yellow
Bolzano Bozen;29/12/21;Yellow
Bolzano Bozen;30/12/21;Yellow
Bolzano Bozen;31/12/21;Yellow
Bolzano Bozen;01/01/22;Yellow
Bolzano Bozen;02/01/22;Yellow
Bolzano Bozen;03/01/22;Yellow
Bolzano Bozen;04/01/22;Yellow
Bolzano Bozen;05/01/22;Yellow
Bolzano Bozen;06/01/22;Yellow
Bolzano Bozen;07/01/22;Yellow
Bolzano Bozen;08/01/22;Yellow
Bolzano Bozen;09/01/22;Yellow
Bolzano Bozen;10/01/22;Yellow
Bolzano Bozen;11/01/22;Yellow
Bolzano Bozen;12/01/22;Yellow
Bolzano Bozen;13/01/22;Yellow
Bolzano Bozen;14/01/22;Yellow
Bolzano Bozen;15/01/22;Yellow
Bolzano Bozen;16/01/22;Yellow
Bolzano Bozen;17/01/22;Yellow
Bolzano Bozen;18/01/22;Yellow
Bolzano Bozen;19/01/22;Yellow
Bolzano Bozen;20/01/22;Yellow
Bolzano Bozen;21/01/22;Yellow
Bolzano Bozen;22/01/22;Yellow
Bolzano Bozen;23/01/22;Yellow
Bolzano Bozen;24/01/22;Yellow
Bolzano Bozen;25/01/22;Yellow
Bolzano Bozen;26/01/22;Yellow
Bolzano Bozen;27/01/22;Yellow
Bolzano Bozen;28/01/22;Yellow
Bolzano Bozen;29/01/22;Yellow
Bolzano Bozen;30/01/22;Yellow
Bolzano Bozen;31/01/22;Yellow
Bolzano Bozen;01/02/22;Yellow
Bolzano Bozen;02/02/22;Yellow
Bolzano Bozen;03/02/22;Yellow
Bolzano Bozen;04/02/22;Yellow
Bolzano Bozen;05/02/22;Yellow
Bolzano Bozen;06/02/22;Yellow
Bolzano Bozen;07/02/22;Yellow
Bolzano Bozen;08/02/22;Yellow
Bolzano Bozen;09/02/22;Yellow
Bolzano Bozen;10/02/22;Yellow
Bolzano Bozen;11/02/22;Yellow
Bolzano Bozen;12/02/22;Yellow
Bolzano Bozen;13/02/22;Yellow
Bolzano Bozen;14/02/22;Yellow
Bolzano Bozen;15/02/22;Yellow
Bolzano Bozen;16/02/22;Yellow
Bolzano Bozen;17/02/22;Yellow
Bolzano Bozen;18/02/22;Yellow
Bolzano Bozen;19/02/22;Yellow
Bolzano Bozen;20/02/22;Yellow
Bolzano Bozen;21/02/22;Yellow
Bolzano Bozen;22/02/22;Yellow
Bolzano Bozen;23/02/22;Yellow
Bolzano Bozen;24/02/22;Yellow
Bolzano Bozen;25/02/22;Yellow
Bolzano Bozen;26/02/22;Yellow
Bolzano Bozen;27/02/22;Yellow
Bolzano Bozen;28/02/22;White
Bolzano Bozen;01/03/22;White
Bolzano Bozen;02/03/22;White
Bolzano Bozen;03/03/22;White
Bolzano Bozen;04/03/22;White
Bolzano Bozen;05/03/22;White
Bolzano Bozen;06/03/22;White
Bolzano Bozen;07/03/22;White
Bolzano Bozen;08/03/22;White
Bolzano Bozen;09/03/22;White
Bolzano Bozen;10/03/22;White
Bolzano Bozen;11/03/22;White
Bolzano Bozen;12/03/22;White
Bolzano Bozen;13/03/22;White
Bolzano Bozen;14/03/22;White
Bolzano Bozen;15/03/22;White
Bolzano Bozen;16/03/22;White
Bolzano Bozen;17/03/22;White
Bolzano Bozen;18/03/22;White
Bolzano Bozen;19/03/22;White
Bolzano Bozen;20/03/22;White
Bolzano Bozen;21/03/22;White
Bolzano Bozen;22/03/22;White
Bolzano Bozen;23/03/22;White
Bolzano Bozen;24/03/22;White
Bolzano Bozen;25/03/22;White
Bolzano Bozen;26/03/22;White
Bolzano Bozen;27/03/22;White
Bolzano Bozen;28/03/22;White
Bolzano Bozen;29/03/22;White
Bolzano Bozen;30/03/22;White
Bolzano Bozen;31/03/22;White
Calabria;06/11/20;Red
Calabria;07/11/20;Red
Calabria;08/11/20;Red
Calabria;09/11/20;Red
Calabria;10/11/20;Red
Calabria;11/11/20;Red
Calabria;12/11/20;Red
Calabria;13/11/20;Red
Calabria;14/11/20;Red
Calabria;15/11/20;Red
Calabria;16/11/20;Red
Calabria;17/11/20;Red
Calabria;18/11/20;Red
Calabria;19/11/20;Red
Calabria;20/11/20;Red
Calabria;21/11/20;Red
Calabria;22/11/20;Red
Calabria;23/11/20;Red
Calabria;24/11/20;Red
Calabria;25/11/20;Red
Calabria;26/11/20;Red
Calabria;27/11/20;Red
Calabria;28/11/20;Red
Calabria;29/11/20;Orange
Calabria;30/11/20;Orange
Calabria;01/12/20;Orange
Calabria;02/12/20;Orange
Calabria;03/12/20;Orange
Calabria;04/12/20;Orange
Calabria;05/12/20;Orange
Calabria;06/12/20;Orange
Calabria;07/12/20;Orange
Calabria;08/12/20;Orange
Calabria;09/12/20;Orange
Calabria;10/12/20;Orange
Calabria;11/12/20;Orange
Calabria;12/12/20;Orange
Calabria;13/12/20;Yellow
Calabria;14/12/20;Yellow
Calabria;15/12/20;Yellow
Calabria;16/12/20;Yellow
Calabria;17/12/20;Yellow
Calabria;18/12/20;Yellow
Calabria;19/12/20;Yellow
Calabria;20/12/20;Yellow
Calabria;21/12/20;Yellow
Calabria;22/12/20;Yellow
Calabria;23/12/20;Yellow
Calabria;24/12/20;Red
Calabria;25/12/20;Red
Calabria;26/12/20;Red
Calabria;27/12/20;Red
Calabria;28/12/20;Orange
Calabria;29/12/20;Orange
Calabria;30/12/20;Orange
Calabria;31/12/20;Red
Calabria;01/01/21;Red
Calabria;02/01/21;Red
Calabria;03/01/21;Red
Calabria;04/01/21;Orange
Calabria;05/01/21;Red
Calabria;06/01/21;Red
Calabria;07/01/21;Yellow
Calabria;08/01/21;Yellow
Calabria;09/01/21;Orange
Calabria;10/01/21;Orange
Calabria;11/01/21;Orange
Calabria;12/01/21;Orange
Calabria;13/01/21;Orange
Calabria;14/01/21;Orange
Calabria;15/01/21;Orange
Calabria;16/01/21;Orange
Calabria;17/01/21;Orange
Calabria;18/01/21;Orange
Calabria;19/01/21;Orange
Calabria;20/01/21;Orange
Calabria;21/01/21;Orange
Calabria;22/01/21;Orange
Calabria;23/01/21;Orange
Calabria;24/01/21;Orange
Calabria;25/01/21;Orange
Calabria;26/01/21;Orange
Calabria;27/01/21;Orange
Calabria;28/01/21;Orange
Calabria;29/01/21;Orange
Calabria;30/01/21;Orange
Calabria;31/01/21;Orange
Calabria;01/02/21;Yellow
Calabria;02/02/21;Yellow
Calabria;03/02/21;Yellow
Calabria;04/02/21;Yellow
Calabria;05/02/21;Yellow
Calabria;06/02/21;Yellow
Calabria;07/02/21;Yellow
Calabria;08/02/21;Yellow
Calabria;09/02/21;Yellow
Calabria;10/02/21;Yellow
Calabria;11/02/21;Yellow
Calabria;12/02/21;Yellow
Calabria;13/02/21;Yellow
Calabria;14/02/21;Yellow
Calabria;15/02/21;Yellow
Calabria;16/02/21;Yellow
Calabria;17/02/21;Yellow
Calabria;18/02/21;Yellow
Calabria;19/02/21;Yellow
Calabria;20/02/21;Yellow
Calabria;21/02/21;Yellow
Calabria;22/02/21;Yellow
Calabria;23/02/21;Yellow
Calabria;24/02/21;Yellow
Calabria;25/02/21;Yellow
Calabria;26/02/21;Yellow
Calabria;27/02/21;Yellow
Calabria;28/02/21;Yellow
Calabria;01/03/21;Yellow
Calabria;02/03/21;Yellow
Calabria;03/03/21;Yellow
Calabria;04/03/21;Yellow
Calabria;05/03/21;Yellow
Calabria;06/03/21;Yellow
Calabria;07/03/21;Yellow
Calabria;08/03/21;Yellow
Calabria;09/03/21;Yellow
Calabria;10/03/21;Yellow
Calabria;11/03/21;Yellow
Calabria;12/03/21;Yellow
